candidate_family_id,parent_algorithm_name,selected,original_output_type,access_provided,candidate_universe,canonical_run,canonical_run_dir,family_member_count,family_members,research_disposition,graph_status,claim_accepted,output_alignment,access_upgrade_status,oracle_status,baseline_status,hard_blockers,unknown_obligations
qfam-3791ed09210d,Yao's algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-0280f2e94506,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-0280f2e94506,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-0280f2e94506,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-37a162e91849,Diffie–Hellman key exchange,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-3a178166149b,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-3a178166149b,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-3a178166149b,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3864965e9274,Floyd–Warshall algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-b8a7adefb270,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-b8a7adefb270,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-b8a7adefb270,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3896cd94dab5,Couvreur,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-fe263bd60011,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-fe263bd60011,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-fe263bd60011,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-393e1a19bd74,Iterative Deepening A* (IDA*),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-81033f8c8760,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-81033f8c8760,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-81033f8c8760,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3a43c63462dc,Bresenham Algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-affd9cfd8ba9,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-affd9cfd8ba9,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-affd9cfd8ba9,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3a4a2e0a67fa,Rautiainen and Marschall,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-95d29bbc70bb,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-95d29bbc70bb,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-95d29bbc70bb,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3b0f2d6121d3,Binary GCD algorithm,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,qml-c496ff8f3500,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-c496ff8f3500,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-c496ff8f3500,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3b492b10ec58,Balaban.,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-e55e665230c7,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e55e665230c7,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e55e665230c7,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3d87f594b5cd,Elliptic-curve Diffie-Hellman (ECDH),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-9fee23157d25,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-9fee23157d25,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-9fee23157d25,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3df0181fbfd7,Ravikumar & Cohen Generative Models,quantum_walk_marked_vertex_search,UNKNOWN,coherent_markov_chain_walk_oracle,marked_markov_chain_search_problem,qml-919eae0c7381,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-919eae0c7381,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-919eae0c7381,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3ec784365285,Dekel Nassimi & Sahni Parallel Implementation,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-37f01d9d7493,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-37f01d9d7493,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-37f01d9d7493,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-3f4ffccf860e,Borůvka's algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-061a81117887,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-061a81117887,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-061a81117887,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-40137eb0ad21,Hong’s algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-37e449a5becd,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-37e449a5becd,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-37e449a5becd,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-40adeae3169e,Path-based strong components algorithm Dijkstra,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-8b019334fd27,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-8b019334fd27,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-8b019334fd27,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-418923d5bcaf,Beigel & Eppstein,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-0afb879cdf73,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-0afb879cdf73,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-0afb879cdf73;runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-265fe7bbae0c,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-425a07eaf0f1,SHEFFER A. LÉVY B. MOGILNITSKY M. BOGOMYAKOV A. 2005,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-57fc49ac7d76,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-57fc49ac7d76,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-57fc49ac7d76,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-426bfa31e48e,Dijkstra's algorithm with binary heap (Johnson 1977),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-b36147139aff,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-b36147139aff,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-b36147139aff,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-426f90b22840,Bellman–Ford algorithm (Ford 1956),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-027e9741683c,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-027e9741683c,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-027e9741683c,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-43abf0192458,J. Chen L. Liu and W. Jia.,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-283bef7691c5,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-283bef7691c5,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-283bef7691c5,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-43b067701e7b,Newton's method,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,qml-cf3d47953e23,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-cf3d47953e23,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-cf3d47953e23;runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-e9aab8324f98,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-44ea5d953a7e,Vertex clustering - Reddy 1996,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-bc69059b3490,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bc69059b3490,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bc69059b3490,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-454df63541da,Nicholl–Lee–Nicholl,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-185b023a0d5c,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-185b023a0d5c,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-185b023a0d5c,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-45c1064bd831,Guibas Stofli,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-bc5a9dc33274,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-bc5a9dc33274,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-bc5a9dc33274,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-46219b6af07f,Earley parser,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-79756a589ab5,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-79756a589ab5,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-79756a589ab5,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-46a2fe40b196,Koiliaris and Xu,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,qml-5fa8c64de146,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-5fa8c64de146,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-5fa8c64de146,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-472512f2d0a5,Yao,quantum_minimum_finding,UNKNOWN,coherent_value_oracle,finite_candidate_set_problem,qml-de14d3e2dbe8,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-de14d3e2dbe8,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-de14d3e2dbe8,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4871354fdad4,Lawler,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-3aadf608610d,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-3aadf608610d,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-3aadf608610d;runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-748a4fe2cd5f,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-489b76d1420a,Manacher,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-6b1d8eec7208,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-6b1d8eec7208,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-6b1d8eec7208,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4919300631c5,Durstenfeld's Algorithm 235,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,qml-547571efbd67,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-547571efbd67,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-547571efbd67,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-49b1fbca15bd,Multilevel queue scheduling,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_optimization_problem,qml-b1cb4fcc4c45,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-b1cb4fcc4c45,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-b1cb4fcc4c45,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-49e2dc6f0921,Grigoryan,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,qml-3b85ad6b5e41,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-3b85ad6b5e41,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-3b85ad6b5e41,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4a0831053080,Lifelong Planning A* (LPA*),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-8287dde0d63e,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-8287dde0d63e,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-8287dde0d63e,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4a601a416a92,Saalfeld (Sign of offset),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-3865a0d7bcf4,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-3865a0d7bcf4,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-3865a0d7bcf4,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4b8ba47cfc29,SHA-3,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-672a53c7e702,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-672a53c7e702,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-672a53c7e702,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4d3c4a0f881b,Vertex clustering - Rossignac J. and Borrel P. 1993,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-3500c843dd52,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-3500c843dd52,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-3500c843dd52,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4d9ab7b93228,Adaptive Duplicate Detection Algorithm (ADD),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-67e45a404f37,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-67e45a404f37,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-67e45a404f37,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4daf3293f6b9,Cheriton-Tarjan Algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-87428b72245c,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-87428b72245c,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-87428b72245c,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4dc922ea221e,Fleischer forward-backward (FB) algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-7f961c91dae0,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-7f961c91dae0,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-7f961c91dae0,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4e129b582d0e,Floyd–Warshall algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-f62b2a4e98b1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-f62b2a4e98b1,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-f62b2a4e98b1,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4ee4b89c78b8,Digital Differential Analyzer (DDA),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-a030060fe73c,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-a030060fe73c,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-a030060fe73c,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4ee82b9454df,Harris and Stephens algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-61e73d5fcdd8,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-61e73d5fcdd8,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-61e73d5fcdd8,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4efca26dd209,Kuo and Cross,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-00f777af678d,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-00f777af678d,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-00f777af678d,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-4f2309f8eddb,Controlled vertex/edge/face decimation - Guéziec 1996,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-361289ae1156,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-361289ae1156,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-361289ae1156,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
