run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,screening_version,research_disposition,screening_reasons,hard_blockers,unknown_obligations,original_output_type,candidate_output_type,output_alignment,access_provided,access_required,access_upgrade_status,oracle_status,baseline_status,candidate_universe,graph_value_label,candidate_family_id,family_member_count,canonical_run,is_canonical_run,family_role
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-c02d89772793,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-c02d89772793,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_counting,,,,False,False,0,3,8,8,,,,,71,76,37,43,HyperLogLog++,,marked_set_counting_problem,coherent_boolean_oracle,additive_count_estimate,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,SCALAR,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,marked_set_counting_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-ec9406e6479c,1,fdv1_registry_v1_probes_001__qml-c02d89772793,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-d7e1a85c0563,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-d7e1a85c0563,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_minimum_finding,,,,False,False,1,0,8,8,,,,,68,69,37,43,Hierarchical Navigable Small World (HNSW),,finite_candidate_set_problem,coherent_value_oracle,argmin_item,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_value_oracle,coherent_value_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,finite_candidate_set_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-a5e4963fd31a,1,fdv1_registry_v1_probes_001__qml-d7e1a85c0563,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-de14d3e2dbe8,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-de14d3e2dbe8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_minimum_finding,,,,False,False,1,1,8,8,,,,,69,71,37,43,Yao,,finite_candidate_set_problem,coherent_value_oracle,argmin_item,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_value_oracle,coherent_value_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,finite_candidate_set_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-472512f2d0a5,1,fdv1_registry_v1_probes_001__qml-de14d3e2dbe8,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_backtracking_tree_search,,,,False,False,1,1,6,6,,,,,52,66,38,44,Two-way String-Matching Algorithm,,implicit_backtracking_tree_problem,coherent_backtracking_tree_oracle,one_solution_leaf,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_backtracking_tree_oracle,coherent_backtracking_tree_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,implicit_backtracking_tree_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-a159e69a10e3,1,fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f3ad117fc69e,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-f3ad117fc69e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_counting,,,,False,False,0,2,8,8,,,,,54,67,37,43,Pisinger,,marked_set_counting_problem,coherent_boolean_oracle,additive_count_estimate,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,SCALAR,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,HIGH_PRIORITY_EXPERT_REVIEW,qfam-72e53ce4201e,1,fdv1_registry_v1_probes_001__qml-f3ad117fc69e,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_counting,,,,False,False,0,1,6,6,,,,,68,70,37,43,Nivasch,,marked_set_counting_problem,coherent_boolean_oracle,additive_count_estimate,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,SCALAR,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,marked_set_counting_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-d3bc23010dfd,1,fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f87aca0b5474,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-f87aca0b5474,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_walk_marked_vertex_search,,,,False,False,1,1,8,9,,,,,70,74,39,45,Koiliaris and Xu,,marked_markov_chain_search_problem,coherent_markov_chain_walk_oracle,one_marked_vertex,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,DECISION,WITNESS,DIAGNOSTIC_ONLY,coherent_markov_chain_walk_oracle,coherent_markov_chain_walk_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,marked_markov_chain_search_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-5b4c5b8fb9e5,1,fdv1_registry_v1_probes_001__qml-f87aca0b5474,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-fc461c503c99,HIGH_PRIORITY_EXPERT_REVIEW,fdv1_registry_v1_probes_001__qml-fc461c503c99,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,quantum_backtracking_tree_search,,,,False,False,1,1,7,7,,,,,70,74,38,44,Ravikumar & Cohen Generative Models,,implicit_backtracking_tree_problem,coherent_backtracking_tree_oracle,one_solution_leaf,,HIGH_PRIORITY_EXPERT_REVIEW,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_backtracking_tree_oracle,coherent_backtracking_tree_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,implicit_backtracking_tree_problem,HIGH_PRIORITY_EXPERT_REVIEW,qfam-1df5931f9a3a,1,fdv1_registry_v1_probes_001__qml-fc461c503c99,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-051233347a5d,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-051233347a5d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,64,63,34,40,Nivasch,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-c3ea5e3d5e38,1,fdv1_public_probe_v1_001__qml-051233347a5d,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-053332223827,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-053332223827,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,8,,,,,67,68,34,40,Hierarchical Navigable Small World (HNSW),,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-633a905b22a9,1,fdv1_public_probe_v1_001__qml-053332223827,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-09318864b678,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-09318864b678,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,47,58,35,41,MotifSampler,,explicit_string_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,SCALAR,DIAGNOSTIC_ONLY,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_string_problem,GENERIC_ESTIMATION_WRAPPER,qfam-c72228250996,1,fdv1_public_probe_v1_001__qml-09318864b678,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-0de210dd1964,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-0de210dd1964,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,69,70,35,41,Melhorn's Approximation algorithm,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-22f2627c9945,1,fdv1_public_probe_v1_001__qml-0de210dd1964,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-229ab9d48a68,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-229ab9d48a68,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,6,7,,,,,66,65,34,40,Bentley–Ottmann algorithm,,explicit_geometry_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-f993fd7dfa85,1,fdv1_public_probe_v1_001__qml-229ab9d48a68,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-2f26fdc62c56,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-2f26fdc62c56,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,7,7,,,,,48,58,35,41,Lawrence Gibbs Sampling,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-f3c502b93483,1,fdv1_public_probe_v1_001__qml-2f26fdc62c56,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-482c8a5f2977,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-482c8a5f2977,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,67,68,34,40,MotifSampler,,explicit_string_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-02582ffdca75,1,fdv1_public_probe_v1_001__qml-482c8a5f2977,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-638c0741ea6d,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-638c0741ea6d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,68,67,34,40,Grigoryan,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-2abadd66bdcc,1,fdv1_public_probe_v1_001__qml-638c0741ea6d,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-99b4972422d2,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-99b4972422d2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,8,,,,,68,70,34,40,Serang,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-dbe8633e9d67,2,fdv1_public_probe_v1_001__qml-99b4972422d2,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-a1150e5c245f,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-a1150e5c245f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,A* Algorithm,,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-f0ed3ba7473b,1,fdv1_public_probe_v1_001__qml-a1150e5c245f,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-a906abc76fd8,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-a906abc76fd8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,64,64,34,40,Pferschy,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-043acdc5a14c,1,fdv1_public_probe_v1_001__qml-a906abc76fd8,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-bc30f499e4d9,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-bc30f499e4d9,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,9,8,,,,,66,67,34,40,Generalized Adaptive A* (GAA*),,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-8328500e5e4f,1,fdv1_public_probe_v1_001__qml-bc30f499e4d9,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-c48b763f39fb,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_001__qml-c48b763f39fb,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,73,74,34,40,Bidirectional A* Algorithm,,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-90569912bb9c,1,fdv1_public_probe_v1_001__qml-c48b763f39fb,True,CANONICAL
