run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-f8b0f5e71a66,fdv1_public_probe_v1_002,qml-f8b0f5e71a66,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,66,65,34,40,Horowitz and Sahni,search_witness_probe,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,"Horowitz and Sahni search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path eleme",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-f8d4119c4d20,fdv1_public_probe_v1_002,qml-f8d4119c4d20,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,9,,,,,69,69,34,40,Lang simplification,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Lang simplification search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-f9581ec74911,fdv1_public_probe_v1_002,qml-f9581ec74911,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,2,6,6,,,,,43,38,14,13,Miller-Tucker-Zemlin (MTZ) formulation,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Miller-Tucker-Zemlin (MTZ) formulation graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hittin",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,36
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-fb3cd49e987e,fdv1_public_probe_v1_002,qml-fb3cd49e987e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,6,6,,,,,67,69,34,40,Visvalingam–Whyatt,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Visvalingam–Whyatt search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path eleme",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-03cfdda0b5d0,fdv1_public_probe_v1_003,qml-03cfdda0b5d0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,5,,,,,34,35,14,13,Goldberg & Rao,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Goldberg & Rao graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subr",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-0afb879cdf73,fdv1_public_probe_v1_003,qml-0afb879cdf73,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,66,66,34,40,Beigel & Eppstein,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Beigel & Eppstein search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-0ba2e00c0912,fdv1_public_probe_v1_003,qml-0ba2e00c0912,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,64,63,34,40,Byskov,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Byskov search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-0f7112d09fd5,fdv1_public_probe_v1_003,qml-0f7112d09fd5,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,3,6,7,,,,,56,47,14,13,Kosaraju's algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Kosaraju's algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witnes",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,36
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-1d4990483ce2,fdv1_public_probe_v1_003,qml-1d4990483ce2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,5,7,7,,,,,69,73,34,40,Cheriyan et al.,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Cheriyan et al. search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-1e77c4f95869,fdv1_public_probe_v1_003,qml-1e77c4f95869,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,68,70,34,40,NIEVERGELT. J.. AND PREPARATA (Section 3),search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"NIEVERGELT. J.. AND PREPARATA (Section 3) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, cou",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-21fb83eb4fcb,fdv1_public_probe_v1_003,qml-21fb83eb4fcb,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,68,69,34,40,Phillips & Westbrook,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Phillips & Westbrook search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ele",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-265fe7bbae0c,fdv1_public_probe_v1_003,qml-265fe7bbae0c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,43,53,34,40,Beigel & Eppstein,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Beigel & Eppstein search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-3aadf608610d,fdv1_public_probe_v1_003,qml-3aadf608610d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,9,,,,,67,67,34,40,Lawler,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Lawler search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-49accd51190e,fdv1_public_probe_v1_003,qml-49accd51190e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,47,57,35,41,EKF SLAM,estimation_sampling_probe,explicit_robotics_problem,coherent_estimation_oracle,additive_estimate,"EKF SLAM estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity of a bounded ra",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-54d1e77aff8d,fdv1_public_probe_v1_003,qml-54d1e77aff8d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,42,52,34,40,Kosaraju's algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Kosaraju's algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ele",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-54fcab8b8d94,fdv1_public_probe_v1_003,qml-54fcab8b8d94,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,8,,,,,70,71,34,40,Goldberg & Rao,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Goldberg & Rao search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-61763f15dfb0,fdv1_public_probe_v1_003,qml-61763f15dfb0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,69,71,34,40,Goodrich,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Goodrich search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-67a4fc207c22,fdv1_public_probe_v1_003,qml-67a4fc207c22,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,6,,,,,56,48,14,13,Beigel & Eppstein,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Beigel & Eppstein graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-6a921e204437,fdv1_public_probe_v1_003,qml-6a921e204437,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,5,5,,,,,35,36,14,13,Petford and Welsh,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Petford and Welsh graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,38
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-6cc3acb71f25,fdv1_public_probe_v1_003,qml-6cc3acb71f25,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,64,63,34,40,Goldberg & Rao,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Goldberg & Rao search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-6f1af2a83bd3,fdv1_public_probe_v1_003,qml-6f1af2a83bd3,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,56,47,14,13,Lawler,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Lawler graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-7070bed84b6a,fdv1_public_probe_v1_003,qml-7070bed84b6a,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,6,,,,,55,47,14,13,Alon,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Alon graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. Or",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-709274f16f4b,fdv1_public_probe_v1_003,qml-709274f16f4b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,Schiermeyer,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Schiermeyer search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pat",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-732b6e313c5c,fdv1_public_probe_v1_003,qml-732b6e313c5c,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,33,34,14,13,James B Orlin's + KRT (King Rao Tarjan)'s algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"James B Orlin's + KRT (King Rao Tarjan)'s algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges de",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-748a4fe2cd5f,fdv1_public_probe_v1_003,qml-748a4fe2cd5f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Lawler,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Lawler search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-7b370db7e53c,fdv1_public_probe_v1_003,qml-7b370db7e53c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,6,,,,,64,63,34,40,Mukhopadhyay,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Mukhopadhyay search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-7f961c91dae0,fdv1_public_probe_v1_003,qml-7f961c91dae0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,54,45,14,13,Fleischer forward-backward (FB) algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Fleischer forward-backward (FB) algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hit",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-8015e2a4ad23,fdv1_public_probe_v1_003,qml-8015e2a4ad23,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,54,45,14,13,Cheriyan et al.,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Cheriyan et al. graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness sub",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-89ade7dc0d24,fdv1_public_probe_v1_003,qml-89ade7dc0d24,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,35,36,14,13,Beigel & Eppstein,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Beigel & Eppstein graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-8a2e7aa91ac4,fdv1_public_probe_v1_003,qml-8a2e7aa91ac4,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,9,9,,,,,66,65,34,40,Chazelle & Edelsbrunner,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Chazelle & Edelsbrunner search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-8b019334fd27,fdv1_public_probe_v1_003,qml-8b019334fd27,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,Path-based strong components algorithm Dijkstra,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Path-based strong components algorithm Dijkstra search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witnes",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-91f3b2f56467,fdv1_public_probe_v1_003,qml-91f3b2f56467,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,67,68,34,40,James B Orlin's + KRT (King Rao Tarjan)'s algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"James B Orlin's + KRT (King Rao Tarjan)'s algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid wi",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-93dd5d97d6bc,fdv1_public_probe_v1_003,qml-93dd5d97d6bc,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,65,64,34,40,Fomin Gaspers & Saurabh,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Fomin Gaspers & Saurabh search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-9f1128c07c07,fdv1_public_probe_v1_003,qml-9f1128c07c07,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,7,,,,,37,38,14,13,Path-based strong components algorithm Dijkstra,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Path-based strong components algorithm Dijkstra graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-aa48429335ef,fdv1_public_probe_v1_003,qml-aa48429335ef,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,70,70,34,40,King et al. (KRT),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"King et al. (KRT) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-ad6935850ac0,fdv1_public_probe_v1_003,qml-ad6935850ac0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,64,63,34,40,Boissonnat Snoeyink,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Boissonnat Snoeyink search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-b27b4dce210a,fdv1_public_probe_v1_003,qml-b27b4dce210a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,65,64,34,40,Alon,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Alon search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern oc",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-b57f996d47cb,fdv1_public_probe_v1_003,qml-b57f996d47cb,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,55,47,14,13,Schiermeyer,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Schiermeyer graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrout",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-b850f2d59757,fdv1_public_probe_v1_003,qml-b850f2d59757,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,5,,,,,57,49,14,13,King et al. (KRT),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"King et al. (KRT) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-c143c0b6f426,fdv1_public_probe_v1_003,qml-c143c0b6f426,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,7,,,,,54,45,14,13,Cheriyan & Hagerup,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Cheriyan & Hagerup graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-c9923e2d2b40,fdv1_public_probe_v1_003,qml-c9923e2d2b40,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,9,6,,,,,33,33,14,13,Lawler,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Lawler graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,42
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-d0de1ae6684d,fdv1_public_probe_v1_003,qml-d0de1ae6684d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Hunt and Szymanski,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Hunt and Szymanski search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path eleme",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-d20527040864,fdv1_public_probe_v1_003,qml-d20527040864,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,Phillips & Westbrook,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Phillips & Westbrook graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witnes",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-d9bb2424056f,fdv1_public_probe_v1_003,qml-d9bb2424056f,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,33,34,14,13,Fomin Gaspers & Saurabh,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Fomin Gaspers & Saurabh graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wit",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-db922e42a39c,fdv1_public_probe_v1_003,qml-db922e42a39c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,63,62,34,40,Fleischer forward-backward (FB) algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Fleischer forward-backward (FB) algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, cou",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
