probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,source_pass,merge_action,card_digest,confidence_score,introduced_assumptions,not_end_to_end_claim,original_output_contract,probe_output_contract,probe_type,source_count
AW-000195-P0170,AW-000195,Hong’s algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000195-P0170.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000195-P0170.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000195-P0170.evidence.yaml,v1,include,cf339a7c3f3add88,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000196-P0171,AW-000196,Borůvka's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000196-P0171.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000196-P0171.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000196-P0171.evidence.yaml,v1,include,c6a59abf6b4efde9,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000196-P0172,AW-000196,Borůvka's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000196-P0172.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000196-P0172.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000196-P0172.evidence.yaml,v1,include,f71510e0b26d8153,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000197-P0173,AW-000197,Prim's algorithm + adjacency matrix searching,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000197-P0173.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000197-P0173.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000197-P0173.evidence.yaml,v1,include,fe9f6b7de9f5daf2,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000197-P0174,AW-000197,Prim's algorithm + adjacency matrix searching,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000197-P0174.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000197-P0174.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000197-P0174.evidence.yaml,v1,include,1c4ebea283321ed9,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000198-P0175,AW-000198,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000198-P0175.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000198-P0175.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000198-P0175.evidence.yaml,v1,include,8ca8f395ebc821c9,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000198-P0176,AW-000198,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000198-P0176.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000198-P0176.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000198-P0176.evidence.yaml,v1,include,6e839e9207bc5bb7,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000199-P0177,AW-000199,Kruskal's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000199-P0177.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000199-P0177.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000199-P0177.evidence.yaml,v1,include,cc91d7f85d615e34,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000199-P0178,AW-000199,Kruskal's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000199-P0178.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000199-P0178.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000199-P0178.evidence.yaml,v1,include,9a023f3749ccd4c4,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000200-P0179,AW-000200,Yao's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000200-P0179.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000200-P0179.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000200-P0179.evidence.yaml,v1,include,16ad48262855aa32,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000200-P0180,AW-000200,Yao's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000200-P0180.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000200-P0180.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000200-P0180.evidence.yaml,v1,include,cfaac321ca36532d,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000201-P0181,AW-000201,Cheriton-Tarjan Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000201-P0181.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000201-P0181.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000201-P0181.evidence.yaml,v1,include,20aba13ab5172333,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000201-P0182,AW-000201,Cheriton-Tarjan Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000201-P0182.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000201-P0182.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000201-P0182.evidence.yaml,v1,include,b6dcc3e1b642dc2b,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000202-P0183,AW-000202,Filter Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000202-P0183.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000202-P0183.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000202-P0183.evidence.yaml,v1,include,8ea4a1da3c5a217e,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000202-P0184,AW-000202,Filter Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000202-P0184.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000202-P0184.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000202-P0184.evidence.yaml,v1,include,40cfb3d7df1c6029,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000203-P0185,AW-000203,Chazelle's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000203-P0185.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000203-P0185.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000203-P0185.evidence.yaml,v1,include,747d6d1fac7e0ca4,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000203-P0186,AW-000203,Chazelle's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000203-P0186.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000203-P0186.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000203-P0186.evidence.yaml,v1,include,f94c0bce43ccd53d,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000204-P0187,AW-000204,Thorup (reverse-delete),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000204-P0187.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000204-P0187.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000204-P0187.evidence.yaml,v1,include,070620fdc9a169c7,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000204-P0188,AW-000204,Thorup (reverse-delete),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000204-P0188.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000204-P0188.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000204-P0188.evidence.yaml,v1,include,446eea8d0fb217f0,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000211-P0189,AW-000211,Bellman–Ford algorithm (Ford 1956),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000211-P0189.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000211-P0189.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000211-P0189.evidence.yaml,v1,include,9d9c2f7f99444316,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,1
AW-000211-P0190,AW-000211,Bellman–Ford algorithm (Ford 1956),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000211-P0190.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000211-P0190.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000211-P0190.evidence.yaml,v1,include,61981bfe79e4911a,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,1
AW-000212-P0191,AW-000212,Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000212-P0191.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000212-P0191.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000212-P0191.evidence.yaml,v1,include,419b38e76e654a2f,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,1
AW-000212-P0192,AW-000212,Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000212-P0192.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000212-P0192.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000212-P0192.evidence.yaml,v1,include,d9f2dd2433c47285,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,1
AW-000213-P0193,AW-000213,Bellman–Ford algorithm (Dantzig 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000213-P0193.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000213-P0193.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000213-P0193.evidence.yaml,v1,include,3e045bd65c53fc90,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,1
AW-000213-P0194,AW-000213,Bellman–Ford algorithm (Dantzig 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000213-P0194.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000213-P0194.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000213-P0194.evidence.yaml,v1,include,a6799a4ecf3cdcb7,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,1
AW-000214-P0195,AW-000214,Dijkstra's algorithm with list (Whiting & Hillier 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000214-P0195.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000214-P0195.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000214-P0195.evidence.yaml,v1,include,f8f192fbad5139aa,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000214-P0196,AW-000214,Dijkstra's algorithm with list (Whiting & Hillier 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000214-P0196.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000214-P0196.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000214-P0196.evidence.yaml,v1,include,2bb615fe48979f5c,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000215-P0197,AW-000215,Dijkstra's algorithm with binary heap (Johnson 1977),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000215-P0197.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000215-P0197.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000215-P0197.evidence.yaml,v1,include,7f3087cc4bc0168c,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000215-P0198,AW-000215,Dijkstra's algorithm with binary heap (Johnson 1977),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000215-P0198.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000215-P0198.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000215-P0198.evidence.yaml,v1,include,525d1a6bf23bcd9e,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000216-P0199,AW-000216,Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000216-P0199.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000216-P0199.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000216-P0199.evidence.yaml,v1,include,7ee1320e0321f31e,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,1
AW-000216-P0200,AW-000216,Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000216-P0200.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000216-P0200.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000216-P0200.evidence.yaml,v1,include,69721d91e09736b7,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,1
AW-000217-P0201,AW-000217,Dijkstra's algorithm with Fibonacci heap (Johnson 1981 Karlsson & Poblete 1983),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000217-P0201.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000217-P0201.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000217-P0201.evidence.yaml,v1,include,13c914c9f7dd60f0,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000217-P0202,AW-000217,Dijkstra's algorithm with Fibonacci heap (Johnson 1981 Karlsson & Poblete 1983),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000217-P0202.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000217-P0202.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000217-P0202.evidence.yaml,v1,include,88d3003d274193ed,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,2
AW-000218-P0203,AW-000218,Gabow's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000218-P0203.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000218-P0203.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000218-P0203.evidence.yaml,v1,include,b888c985b1a7b7e3,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000218-P0204,AW-000218,Gabow's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000218-P0204.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000218-P0204.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000218-P0204.evidence.yaml,v1,include,ccf4b3ad45def4ab,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000219-P0205,AW-000219,Gabow Ahuja Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000219-P0205.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000219-P0205.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000219-P0205.evidence.yaml,v1,include,be4b00cfe35d43fa,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000219-P0206,AW-000219,Gabow Ahuja Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000219-P0206.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000219-P0206.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000219-P0206.evidence.yaml,v1,include,33c4e4aa1c8e4960,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000220-P0207,AW-000220,Thorup's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000220-P0207.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000220-P0207.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000220-P0207.evidence.yaml,v1,include,99e33ec52a668953,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000220-P0208,AW-000220,Thorup's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000220-P0208.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000220-P0208.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000220-P0208.evidence.yaml,v1,include,3230b1b158546ec9,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000221-P0209,AW-000221,Shimbel Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000221-P0209.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000221-P0209.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000221-P0209.evidence.yaml,v1,include,58d533afeeea20f6,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000221-P0210,AW-000221,Shimbel Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000221-P0210.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000221-P0210.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000221-P0210.evidence.yaml,v1,include,397d28479b23a78d,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000222-P0211,AW-000222,Floyd–Warshall algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000222-P0211.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000222-P0211.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000222-P0211.evidence.yaml,v1,include,fe2a1fd215d09ad4,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000222-P0212,AW-000222,Floyd–Warshall algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000222-P0212.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000222-P0212.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000222-P0212.evidence.yaml,v1,include,2788914ea87ef1ea,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000223-P0213,AW-000223,Seidel's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000223-P0213.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000223-P0213.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000223-P0213.evidence.yaml,v1,include,2345d43dc483969d,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000223-P0214,AW-000223,Seidel's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000223-P0214.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000223-P0214.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000223-P0214.evidence.yaml,v1,include,2dee05e0c7e1be5c,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000224-P0215,AW-000224,Seidel's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000224-P0215.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000224-P0215.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000224-P0215.evidence.yaml,v1,include,2345d43dc483969d,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000224-P0216,AW-000224,Seidel's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000224-P0216.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000224-P0216.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000224-P0216.evidence.yaml,v1,include,2dee05e0c7e1be5c,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000225-P0217,AW-000225,Williams,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000225-P0217.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000225-P0217.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000225-P0217.evidence.yaml,v1,include,9c78c8e83cc158cb,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000225-P0218,AW-000225,Williams,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000225-P0218.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000225-P0218.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000225-P0218.evidence.yaml,v1,include,63d33a33a3e0cbab,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000226-P0219,AW-000226,Pettie & Ramachandran,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000226-P0219.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000226-P0219.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000226-P0219.evidence.yaml,v1,include,bdeaaf15c19c14b8,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000226-P0220,AW-000226,Pettie & Ramachandran,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000226-P0220.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000226-P0220.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000226-P0220.evidence.yaml,v1,include,de8c2a69ea243a25,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000227-P0221,AW-000227,Pettie & Ramachandran,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000227-P0221.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000227-P0221.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000227-P0221.evidence.yaml,v1,include,bdeaaf15c19c14b8,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000227-P0222,AW-000227,Pettie & Ramachandran,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000227-P0222.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000227-P0222.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000227-P0222.evidence.yaml,v1,include,de8c2a69ea243a25,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000228-P0223,AW-000228,Thorup,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000228-P0223.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000228-P0223.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000228-P0223.evidence.yaml,v1,include,8e05ab4d028bc905,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000228-P0224,AW-000228,Thorup,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000228-P0224.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000228-P0224.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000228-P0224.evidence.yaml,v1,include,d49cc26cf3f1df46,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
