id,kind,public_path,metadata_path,public_field_set_exactly_seven,public_validation_ok,leakage_free,concrete_problem_task,concrete_input,concrete_output,complexity_included,no_generic_template_phrase,known_input_access_output,source_trace_present,probe_assumptions_explicit,probe_not_end_to_end_explicit,parent_trace_present,recommended_action,severity,issue_codes,human_review_summary
AW-000341,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000341.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000341.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000343,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000343.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000343.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000344,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000344.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000344.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000349,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000349.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000349.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000422,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000422.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000422.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000426,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000426.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000426.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000430,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000430.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000430.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000432,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000432.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000432.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000434,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000434.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000434.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000450,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000450.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000450.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000451,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000451.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000451.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000452,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000452.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000452.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000494,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000494.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000494.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000558,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000558.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000558.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000567,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000567.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000567.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000569,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000569.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000569.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000570,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000570.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000570.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000571,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000571.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000571.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000617,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000617.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000617.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000620,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000620.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000620.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000621,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000621.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000621.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000624,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000624.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000624.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000626,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000626.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000626.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000630,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000630.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000630.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000673,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000673.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000673.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000708,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000708.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000708.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000728,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000728.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000728.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000729,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000729.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000729.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000730,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000730.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000730.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000731,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000731.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000731.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000732,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000732.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000732.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000733,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000733.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000733.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000741,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000741.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000741.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000743,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000743.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000743.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000750,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000750.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000750.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000769,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000769.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000769.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000772,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000772.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000772.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000774,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000774.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000774.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000775,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000775.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000775.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000776,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000776.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000776.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000779,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000779.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000779.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000795,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000795.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000795.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000798,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000798.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000798.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000832,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000832.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000832.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000833,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000833.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000833.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000834,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000834.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000834.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000835,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000835.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000835.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000836,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000836.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000836.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000839,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000839.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000839.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000840,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000840.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000840.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000841,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000841.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000841.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000842,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000842.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000842.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000843,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000843.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000843.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000849,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000849.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000849.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000866,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000866.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000866.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000867,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000867.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000867.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000868,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000868.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000868.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000870,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000870.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000870.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000872,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000872.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000872.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000873,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000873.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000873.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000874,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000874.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000874.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000889,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000889.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000889.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000954,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000954.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000954.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001027,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001027.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001027.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001093,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001093.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001093.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001130,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001130.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001130.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001207,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001207.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001207.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001208,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001208.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001208.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001340,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001340.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001340.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001341,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001341.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001341.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001343,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001343.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001343.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001344,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001344.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001344.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001345,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001345.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001345.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001346,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001346.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001346.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001359,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001359.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001359.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001381,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001381.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001381.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001502,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001502.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001502.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-001503,context,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001503.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001503.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
