id,kind,public_path,metadata_path,public_field_set_exactly_seven,public_validation_ok,leakage_free,concrete_problem_task,concrete_input,concrete_output,complexity_included,no_generic_template_phrase,known_input_access_output,source_trace_present,probe_assumptions_explicit,probe_not_end_to_end_explicit,parent_trace_present,recommended_action,severity,issue_codes,human_review_summary
AW-000402,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000402.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000402.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000403,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000403.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000403.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000404,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000404.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000404.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000405,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000405.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000405.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000406,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000406.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000406.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000407,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000407.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000407.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000408,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000408.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000408.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000409,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000409.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000409.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000410,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000410.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000410.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000411,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000411.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000411.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000412,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000412.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000412.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000413,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000413.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000413.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000414,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000414.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000414.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000415,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000415.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000415.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000416,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000416.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000416.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000421,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000421.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000421.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000424,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000424.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000424.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000425,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000425.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000425.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000427,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000427.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000427.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000428,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000428.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000428.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000429,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000429.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000429.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000431,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000431.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000431.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000433,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000433.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000433.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000435,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000435.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000435.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000436,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000436.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000436.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000438,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000438.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000438.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000440,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000440.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000440.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000441,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000441.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000441.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000442,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000442.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000442.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000443,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000443.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000443.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000444,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000444.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000444.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000445,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000445.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000445.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000446,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000446.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000446.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000447,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000447.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000447.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000448,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000448.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000448.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000449,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000449.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000449.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000453,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000453.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000453.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000454,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000454.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000454.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000455,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000455.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000455.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000456,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000456.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000456.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000457,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000457.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000457.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000458,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000458.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000458.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000459,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000459.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000459.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000460,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000460.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000460.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000461,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000461.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000461.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000464,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000464.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000464.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000465,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000465.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000465.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000466,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000466.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000466.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000467,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000467.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000467.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000470,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000470.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000470.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000471,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000471.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000471.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000472,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000472.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000472.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000473,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000473.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000473.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000474,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000474.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000474.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000475,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000475.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000475.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000476,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000476.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000476.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000478,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000478.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000478.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000479,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000479.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000479.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000480,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000480.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000480.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000481,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000481.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000481.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000482,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000482.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000482.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000483,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000483.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000483.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000484,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000484.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000484.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000485,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000485.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000485.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000490,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000490.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000490.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000491,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000491.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000491.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000492,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000492.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000492.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000493,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000493.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000493.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000497,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000497.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000497.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000498,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000498.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000498.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000499,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000499.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000499.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000500,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000500.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000500.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000501,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000501.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000501.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000502,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000502.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000502.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000503,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000503.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000503.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000504,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000504.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000504.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000505,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000505.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000505.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000506,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000506.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000506.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000507,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000507.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000507.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000508,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000508.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000508.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000509,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000509.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000509.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000510,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000510.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000510.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000511,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000511.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000511.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000512,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000512.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000512.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000513,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000513.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000513.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000514,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000514.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000514.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
AW-000515,context,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000515.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000515.meta.yaml,True,True,True,True,True,True,True,True,True,True,True,True,True,ACCEPT,NONE,,"Rich public card passes shape, leakage, source-trace, and semantic checks."
